ID,Target
19740,0
270782,0
13160,0
96728,0
52647,0
186294,0
13253,1
128183,0
292122,0
157690,0
8333,0
79571,0
43948,0
236559,0
279770,0
25663,0
232415,0
85868,0
220402,0
264511,0
75553,0
15166,0
121643,0
192258,0
114919,0
82887,0
159043,0
208431,0
85725,0
261936,0
30183,0
45332,0
136982,0
155017,0
209235,0
64500,0
258383,0
212982,0
199374,0
212615,0
240374,1
8184,0
98031,0
150731,0
38146,0
218113,0
43301,0
76069,0
57344,0
158019,0
30374,0
118255,0
43408,0
265602,0
54658,1
107445,0
1276,0
32178,0
66243,1
132599,0
159427,0
128686,0
99226,0
257045,1
276915,0
94422,0
12893,0
162376,0
290504,0
178890,0
104723,0
291722,0
265,0
127445,0
171075,0
60179,0
143947,0
172810,0
185296,0
86426,0
17053,0
44283,0
11213,0
171296,0
87697,0
16395,0
219981,0
284539,0
157475,0
14461,0
13557,0
99174,0
209942,0
117932,0
23066,0
298783,0
199403,0
105450,0
266703,0
17037,0
242140,0
6197,0
253656,0
246050,0
197002,0
117007,0
295833,0
214859,0
130464,0
23317,0
238167,0
9764,0
191077,0
141721,0
14907,0
38737,0
219080,0
292078,0
203751,0
17125,0
103814,0
51744,0
252390,0
1147,0
97472,0
149358,0
229773,0
260046,0
271459,0
80348,0
284426,0
110671,0
6605,0
231226,0
257002,0
102203,0
208071,1
55584,0
211115,0
193591,0
195632,0
61585,0
215887,0
285714,1
116191,0
237861,0
116069,0
180245,0
150165,0
283703,0
86971,0
136534,0
147566,0
167657,0
14465,0
297841,0
58596,0
5338,0
273364,0
27803,0
46538,0
90895,0
174760,0
34696,0
193883,0
22942,0
270216,0
160100,0
177689,0
100348,0
139275,0
112070,0
59348,0
130172,1
273197,0
65723,0
84818,0
164119,0
241006,0
12771,0
179371,0
163014,0
13887,0
274794,0
239458,0
260276,0
50916,0
275850,0
236430,0
109569,0
200950,0
98422,0
126159,0
149956,0
240685,0
187144,0
223876,0
154385,0
173581,0
259185,0
177514,0
151515,0
119364,0
140232,0
119849,0
228365,0
124210,0
266476,0
101052,1
215090,0
15969,0
4918,0
194660,0
26551,0
297915,0
188522,1
250231,0
85497,0
120551,0
288542,0
293979,0
80522,0
210138,0
275396,0
258448,0
33905,0
178155,0
64845,0
280447,0
75148,0
293408,0
287803,0
70347,0
188270,0
204817,1
70232,0
20016,0
41299,0
114884,0
38734,0
141493,0
150982,0
120812,0
57599,0
70129,0
193004,0
244843,0
107563,0
112284,0
139113,0
134359,0
175784,0
70049,0
148946,0
258909,0
122892,0
153173,0
141390,0
219088,0
19760,0
118493,0
229137,0
112971,0
2980,0
224956,0
141131,0
294230,0
214756,0
232660,0
242027,0
166108,0
239308,0
98229,0
212518,0
145250,0
66926,0
112208,0
105747,0
229157,0
223896,0
95515,0
263506,0
73639,0
263939,0
148975,0
160760,0
21914,0
231712,0
295691,0
22402,0
235710,0
198354,0
1531,0
233361,0
59248,0
182897,0
176328,0
198375,0
24647,0
216953,0
85750,0
273082,0
175766,0
153633,0
275670,0
180945,0
205710,0
28365,0
88390,0
11571,0
131095,0
108269,0
79631,0
191770,0
74442,0
285653,0
166694,1
233161,0
218710,0
294103,0
31172,0
187583,0
207933,0
265737,0
289172,0
298179,0
260302,0
10973,0
280134,0
272817,0
88203,0
224313,0
162609,0
209063,0
291106,0
191026,0
80848,0
75224,0
122752,0
30225,0
242103,0
102322,0
69085,0
246868,0
59824,0
109431,0
90825,0
235696,0
135680,0
198926,0
30166,0
113974,0
218210,0
37430,0
293701,0
204930,0
71324,0
289123,0
46778,0
275133,0
35881,0
50087,0
21233,0
167406,0
118108,0
122051,0
176102,0
166987,0
203711,0
270075,0
240512,0
296175,0
284004,0
100115,0
160000,0
25442,0
184869,0
8085,0
196723,0
141366,0
259286,0
51463,0
249632,0
261727,0
219906,0
220499,0
282719,0
241929,0
158762,0
18110,0
295070,0
260364,0
142040,0
155805,0
289126,0
15219,0
164732,0
271908,0
94179,0
251874,0
217604,0
296176,0
202079,0
138500,0
41467,0
162416,0
67970,0
29429,0
11797,0
61734,0
165824,0
145135,1
68990,0
57024,0
270130,0
35653,0
101241,0
244587,0
43542,0
233633,0
245770,0
95463,0
250740,0
240895,0
248384,1
298114,0
289719,0
252489,0
32868,0
18783,0
205160,0
178379,0
24336,0
290391,0
169042,0
270374,0
181092,0
163810,0
56803,0
160545,0
226966,0
167146,0
256696,0
256797,0
30490,0
78861,0
63848,0
153642,0
244867,0
272821,0
298552,0
266786,0
296597,0
284003,0
20666,0
150104,0
60405,0
90166,0
82974,0
97682,0
42573,0
103945,0
93035,0
146084,0
61961,0
166384,0
213142,0
78126,0
181508,0
244946,0
272147,0
222793,0
267157,0
34799,0
229247,0
190431,0
130291,0
32232,0
246195,0
271974,0
172633,0
241917,0
113159,0
200351,0
185186,0
191042,0
3508,0
253274,0
8982,0
27474,0
181772,0
273863,0
256755,0
181662,0
53077,0
157751,0
203787,0
296917,0
242921,0
12036,0
212271,0
80806,0
147391,0
8642,0
9224,0
284928,0
134665,0
155730,0
111239,0
59591,0
285233,0
254565,0
267255,0
31058,0
61056,0
155953,0
124248,0
203533,0
194291,0
155329,0
76787,0
228282,0
134693,0
231247,0
180406,0
137126,0
190333,0
115052,0
241906,0
230271,0
268308,0
87540,0
188278,0
263220,0
249543,0
60991,0
12182,0
131999,0
259557,0
9931,1
205410,0
6836,0
8500,0
77750,0
282220,0
176065,0
182861,0
89233,0
192679,0
195938,0
295232,0
242367,0
251557,0
264071,0
101912,0
174335,0
20873,1
279930,0
61943,0
225123,0
248619,0
123290,0
231560,0
116467,0
231205,0
185624,0
71776,0
6389,0
53,0
32253,0
255942,1
228587,0
262850,0
56203,0
15483,0
227369,0
100013,0
177912,0
89453,0
167161,0
84442,0
122059,0
164591,0
95972,0
129983,0
179844,0
236451,0
39828,0
51100,0
206356,0
21706,0
33321,0
212212,0
229701,0
187620,0
52686,0
37189,0
55088,0
117922,0
241837,0
175603,0
103039,0
189058,0
241516,0
133861,0
289425,0
289606,0
60196,0
72166,0
283552,0
60192,0
138380,0
30667,0
62193,0
46355,0
230347,0
143215,0
64703,0
218064,0
82491,0
57915,0
187023,0
82397,0
212706,0
8247,0
100106,0
73519,0
267010,0
167337,1
57016,0
262403,0
68962,0
190175,0
120549,0
87315,0
144053,0
166855,0
296941,0
289380,0
99014,0
12453,0
262260,0
86171,0
273379,0
367,0
141584,0
144333,1
14806,0
115582,0
12208,0
258302,0
126807,0
258072,0
22962,0
289952,0
278594,0
213051,0
37573,0
51357,0
250381,0
147536,0
31595,0
72765,0
33835,0
255989,0
194105,1
188244,0
150674,1
163215,0
105957,0
267599,0
135365,0
196912,0
261140,0
54062,0
26412,0
73917,0
19956,0
268198,0
201347,0
91359,0
112151,0
190715,0
100193,0
42009,0
13767,0
52013,0
134001,0
193304,0
272916,0
180657,0
64346,0
235986,0
173474,0
192701,0
46684,0
198353,0
9388,0
103987,0
77980,0
72310,0
67302,0
114035,0
148163,0
57740,0
98639,0
263993,0
153265,0
123576,0
235229,0
242298,0
157125,0
164563,0
299197,0
103965,0
100258,0
149036,0
223515,0
163634,0
213411,0
33419,0
44198,0
118404,0
134881,0
33148,0
88758,0
17526,0
114185,0
113877,0
254459,0
121775,0
78332,0
217760,0
250499,0
240746,0
83714,0
211437,0
181111,0
123797,0
123609,0
89836,0
197840,0
39991,0
148384,0
34163,0
222311,0
41366,0
252194,0
258145,0
112684,0
149227,0
47496,0
11298,0
221271,0
153846,0
263848,0
240016,0
210775,0
198000,0
184433,0
199121,0
165637,0
146485,0
212943,0
193638,0
212787,0
86199,0
164592,0
190853,0
88938,0
111984,0
291634,0
152323,0
132876,0
21920,0
294073,0
4089,0
286428,0
93887,0
276350,0
184765,0
166485,1
252103,0
1349,1
240119,0
28000,0
273773,0
134106,0
116803,0
241152,0
60341,0
188972,0
273002,0
265946,0
226040,0
278434,0
274880,0
220638,1
102088,0
206320,0
115671,0
80427,0
170228,0
237521,0
173600,0
256134,0
158146,0
23227,0
253577,0
232105,0
117524,0
124421,1
151982,0
149773,0
176097,0
86840,0
26689,0
42825,0
77057,1
178406,0
175707,0
3053,0
152264,0
3656,0
18693,0
41898,0
16353,0
87584,0
72903,0
253,0
78657,0
169174,0
22427,0
250694,0
222675,0
281439,1
123037,0
204847,0
98537,0
190922,0
99967,0
220478,0
204409,0
157577,0
53297,0
46165,0
209898,0
231708,0
95017,0
231235,0
11446,0
156476,0
9730,0
249633,0
114074,0
170356,0
117673,0
37746,0
114151,0
48670,0
191251,0
263381,0
96699,0
111411,0
262197,0
252650,1
189004,0
5088,0
73234,0
193220,0
258150,0
250298,0
63515,0
111911,0
49918,0
298252,0
69613,0
273700,0
182412,0
197830,1
184836,0
90044,0
38426,0
128345,0
3339,0
168817,0
41010,0
165001,0
123434,0
23760,0
166378,0
62805,0
93066,0
249587,1
122016,0
215100,0
141469,0
224252,0
134188,0
113200,0
18808,0
206438,0
218545,0
208278,0
194190,0
153058,0
162697,0
37374,0
222981,0
170265,0
160573,0
23449,0
137331,0
153964,0
294211,0
129233,0
248857,0
221314,0
72840,0
269569,0
109187,0
147309,0
286247,0
183932,0
125297,0
27398,0
159110,0
276460,0
28984,0
93711,0
121833,0
63119,0
60677,0
19498,0
261602,0
18898,0
221768,0
219118,0
101023,0
164827,0
176151,0
117702,0
268611,0
30450,0
3441,0
165691,0
86556,0
171218,0
225725,0
84258,0
63418,0
202291,0
80683,1
21063,0
118008,0
217164,0
139045,0
36979,0
50854,0
157072,0
30314,0
70150,0
131404,0
225886,0
148203,0
4860,0
40483,0
99468,0
33961,0
8536,1
139690,0
228614,0
269928,0
50406,0
243642,0
147708,0
15685,0
100270,0
132320,0
6342,0
225887,0
281752,0
120916,0
6650,0
162269,0
188335,0
19207,0
135001,0
34294,0
226973,0
5745,0
12769,0
3311,0
153616,0
8146,0
123767,0
79949,0
279442,0
100188,0
12325,0
184627,0
107972,0
57195,0
59835,0
157313,0
14322,0
59938,0
254609,0
155731,0
290613,0
191913,0
179589,0
158593,0
34170,1
295841,0
169764,0
16952,0
36054,0
270189,0
282054,0
37343,0
139097,0
234655,0
189557,0
7149,0
69936,0
75452,0
95491,0
156381,0
196278,0
189443,0
90235,0
23781,0
32927,0
204665,0
27278,0
241903,0
84317,0
51645,0
194940,0
289349,0
298867,0
274829,0
151393,0
48030,0
70699,0
184217,0
74398,0
174521,0
247681,0
176975,0
54230,0
33036,0
222339,0
274948,0
250530,0
96474,0
40247,0
280198,0
38393,0
80626,0
95811,0
216871,0
176537,0
162348,0
142356,0
134042,0
86659,0
267339,0
216896,0
247250,0
4554,0
116343,0
113403,1
100427,0
77209,0
131170,1
186759,0
157093,0
75707,0
52673,0
70412,0
169962,0
38746,0
159233,0
107434,0
297806,0
185116,0
4028,0
55627,0
177774,0
282411,0
230576,0
151667,0
206671,0
68508,0
1504,0
256966,0
155996,0
241163,0
11463,0
50648,0
271141,0
106021,0
159270,0
272998,0
234638,0
86810,0
282398,0
283555,0
163006,1
114507,0
83888,0
227392,0
249680,1
286994,0
28115,0
29193,0
112154,0
53691,1
146506,0
201742,0
151386,0
18516,0
20116,0
139177,0
267858,0
191760,0
17553,0
114687,0
64629,0
79027,0
16927,0
77734,0
60470,0
29432,0
116023,0
89127,0
263852,0
222412,0
20045,0
103528,0
65517,0
166845,0
280487,0
148880,0
229784,0
61815,0
144869,0
279361,1
240905,0
220056,0
147164,0
163641,0
270584,0
90857,0
104824,0
80013,0
16635,0
121880,0
183003,0
113266,0
268873,0
284656,0
162239,0
84341,0
166317,0
243733,0
1568,0
190016,0
152859,0
25184,0
49689,0
131804,0
47726,0
195743,0
208419,0
20682,0
116439,0
192570,0
69602,0
58772,0
207967,0
77686,0
283638,0
212534,0
197867,0
183024,0
214506,0
37274,0
9889,0
268132,0
292698,0
30507,0
196517,0
157091,0
46214,0
188446,0
295890,0
198096,0
194051,0
204836,0
93751,0
34202,0
213431,0
199492,0
30342,0
55114,0
268094,0
280046,0
91892,0
296200,0
190066,0
262696,0
240256,0
110328,0
290651,0
266842,0
126783,0
246023,0
19656,0
240190,0
250111,0
103876,0
281683,0
163480,0
172466,0
229540,0
59789,0
226710,0
258375,0
234144,0
175115,0
148201,0
73156,0
277059,0
174240,0
111477,0
174027,0
118146,0
19906,0
297189,0
73734,0
113669,0
124301,0
256722,0
81293,0
107905,1
164195,0
109953,0
294290,1
214155,0
236524,0
294723,0
65076,0
10833,0
117908,0
103980,0
272342,0
217266,0
176833,0
246471,0
141240,0
207660,0
240390,0
238332,0
113629,0
208770,0
218748,0
18389,0
283619,0
239521,0
81261,0
230645,0
14703,0
283701,0
41526,1
268104,0
230736,0
32764,0
228371,0
289004,0
228249,0
226,0
246855,0
137279,0
112408,0
69193,0
198118,0
282070,0
226460,0
225283,0
282443,0
12695,0
161259,0
90229,0
118870,0
235789,0
187077,0
284988,0
244787,0
29008,0
254855,0
36914,0
128713,0
13227,0
186736,0
85030,0
91978,0
82742,0
177282,0
186491,0
170048,0
105623,0
235755,0
155229,1
144857,0
88621,0
196625,0
290621,0
122248,0
236802,0
186213,0
25180,0
287996,0
233503,0
25552,0
182887,0
223200,0
224090,1
249457,0
295475,0
255951,0
234869,0
219362,0
98411,0
84358,0
13780,0
97113,0
200685,0
268621,0
30713,0
50621,0
67885,0
176809,0
249261,0
223343,0
128021,0
204621,0
143107,0
159204,0
19190,0
19088,0
217835,0
4037,0
111421,0
97315,0
174150,0
12519,0
107266,0
141326,0
110617,0
263219,0
157430,0
261937,0
263882,0
188843,0
11735,0
31335,0
171528,0
7190,0
99179,0
100495,0
191254,0
10992,0
57073,0
287471,1
134890,0
172145,0
285437,0
280579,0
42147,0
223346,0
299276,0
46216,0
75657,0
289308,0
138926,0
55722,0
141889,0
165353,0
246464,0
82924,0
33377,0
22683,0
20912,0
289900,0
294535,0
95428,0
63669,0
241862,0
48813,0
222613,0
253802,0
189864,1
33777,0
191425,0
94488,0
214875,0
123166,0
13159,0
128473,0
226644,0
237445,0
291239,0
19758,0
130600,0
20366,0
60435,0
260810,0
21412,0
161054,0
125459,0
267999,0
290264,0
240287,0
230212,0
267034,0
17069,0
201277,0
131541,0
257121,0
191527,0
17237,0
191059,0
273814,0
82921,0
138150,0
127099,0
166819,0
1882,0
193284,0
98749,0
222471,0
3000,0
14799,0
60829,0
296610,0
71129,0
55918,0
40013,0
144778,0
296023,0
210842,0
211593,0
179581,0
56963,0
97841,0
60552,0
39221,0
192763,0
168245,0
135597,0
43749,0
253991,0
130704,0
297283,0
45854,0
52595,0
291155,0
286430,0
283117,0
84829,0
30056,0
159423,0
17422,0
224758,0
193112,0
283186,0
219124,0
260317,0
58606,0
50426,0
169029,0
280160,0
148784,0
285569,0
135057,0
295975,0
275166,0
73181,0
138003,0
91551,0
140371,0
40465,1
168429,0
190576,0
90249,0
244203,0
287690,0
113826,0
85375,0
251094,0
215294,0
82321,0
81576,0
108558,0
93250,0
50190,0
99332,0
233842,1
276155,0
255057,0
260083,0
78284,0
203859,0
256162,0
9094,0
274210,0
135379,0
43688,0
182539,1
65994,0
249081,0
197239,0
235204,0
54348,0
229379,0
236102,0
243354,0
233113,0
148310,0
118499,0
116490,0
127058,1
24674,0
267097,0
220879,0
63712,1
6409,0
194443,1
79535,0
103290,0
32020,0
72394,0
196044,0
116514,0
273673,0
60135,0
233729,0
266696,0
26801,0
43534,0
220134,0
147822,0
19998,0
31374,0
43300,0
201008,0
37338,0
170640,0
152290,0
290170,0
96364,1
99035,0
91954,0
287175,0
133315,0
23611,1
175581,1
56528,0
292140,0
194919,0
19420,0
13683,0
127512,0
269103,0
288615,0
161943,0
152419,0
78971,0
109041,0
99438,0
208678,0
54732,0
260983,0
81994,0
132587,0
70685,0
195802,0
179603,0
117750,0
128660,0
157431,0
40850,0
34670,0
147912,0
210981,0
252486,0
244139,0
124452,0
72373,0
45600,0
229062,0
176825,0
156430,0
79511,0
37992,0
183591,0
244204,0
122698,0
123053,0
83700,0
235222,0
43673,0
132916,0
192162,0
113761,0
90158,0
120317,0
83353,0
71204,0
56181,0
158217,0
115197,0
158268,0
146736,0
156083,0
120146,0
19913,0
131494,0
186700,0
11097,0
225005,0
35513,0
85303,0
229783,0
50432,0
49907,0
161145,0
9725,0
82609,0
41649,0
128481,0
24843,0
56196,0
120238,0
189062,0
179562,0
160806,1
107362,0
137755,0
208851,0
148835,0
45587,0
193058,0
8131,0
209044,0
124018,0
172872,0
83548,0
209666,0
34021,0
228081,0
100107,0
224708,0
22031,0
75853,0
237709,0
51785,0
150781,0
228309,0
240967,0
184136,0
60774,0
59559,0
52947,0
105188,0
120625,0
122899,0
36859,0
227786,0
267713,0
226263,0
5147,0
108685,0
163827,0
166767,0
259110,0
81479,0
142108,1
65112,0
284263,0
1505,0
113556,0
234797,0
285235,0
215133,0
69082,0
269000,0
207406,0
224157,0
201697,0
149165,1
168965,0
46967,0
123890,0
183996,0
202726,0
2420,0
24237,0
169631,0
46273,0
277921,0
100682,0
201306,0
147618,0
52725,0
184831,0
169797,0
44763,0
233630,0
169455,0
169633,0
196367,0
240465,0
109384,0
34749,0
88161,1
157150,0
146898,0
101548,0
198781,1
200855,0
42223,1
223775,0
38762,0
137252,0
206793,0
222573,0
223259,0
190241,0
97046,0
81406,0
285348,0
130971,0
140666,0
219038,0
30760,0
113835,0
83896,0
27401,1
11359,1
96095,0
232278,0
30968,0
103136,0
611,0
259750,0
42932,0
239845,0
107749,0
208535,0
8152,0
97923,0
297815,0
253712,0
550,0
242293,0
154744,0
16442,0
230646,0
147592,0
129542,0
24971,0
117120,0
169265,0
122351,0
295782,0
95637,0
143137,0
37040,0
296527,0
40616,0
280460,0
179094,0
203215,0
157506,0
235584,0
42135,0
91494,0
94451,0
107997,0
83471,0
196543,0
79328,0
81356,0
33583,1
298859,0
235049,0
92453,0
264133,0
156904,1
230096,0
280284,0
59569,0
102450,0
136674,0
96140,0
78555,0
131339,0
187295,0
271435,0
92911,1
89306,0
235900,0
283927,0
80904,0
125167,0
260852,0
213484,0
225048,0
137912,0
57758,0
217856,0
180010,0
70933,0
156028,0
267473,0
278722,0
227912,0
222071,0
244654,0
73258,0
267076,0
185078,0
86741,0
86775,0
192820,0
79297,0
188876,0
139253,0
190586,0
145366,0
90517,0
69502,1
113832,0
82775,0
210647,0
192746,0
243233,0
101559,1
117977,0
189934,0
55101,0
101797,0
6322,0
291990,1
89388,0
127528,0
166809,0
148598,1
79750,0
201483,0
213580,0
5177,0
96518,0
23493,0
294826,0
71392,0
77727,0
213812,0
193679,0
213087,0
67409,0
167511,0
282885,0
101500,0
182509,0
95597,0
24718,0
255993,1
249132,1
146582,0
165496,0
72188,0
163771,0
2397,0
87354,0
209263,1
175177,0
138733,0
236519,0
241314,0
89033,0
270833,0
201092,0
46297,0
111724,0
58857,0
281189,0
9420,0
576,0
148063,0
68978,0
155047,0
276714,0
34645,0
192995,0
238928,0
248298,0
24951,0
263983,0
161139,0
13818,0
275237,0
123653,0
21737,0
125874,0
228740,0
123666,0
120939,0
57756,0
222457,1
287573,0
142064,0
125613,0
100366,0
247854,0
151482,0
284328,0
61096,0
112937,0
273766,0
164913,0
179650,0
38344,0
16884,0
93903,0
247480,0
243654,0
299094,0
102816,0
260952,0
3571,0
290429,0
136996,0
100647,0
271892,0
41877,0
291140,0
241197,0
278407,0
129907,0
2273,1
94996,0
87154,0
59884,0
69957,1
133528,0
263432,0
221756,0
277889,0
31527,0
81365,0
59509,0
197210,0
205338,0
66994,0
281463,0
242991,0
143724,0
289078,0
195078,0
284077,0
68325,0
119916,0
99293,0
88984,0
116261,0
94961,0
237417,0
154796,0
137071,0
163754,0
147650,0
284451,0
48215,0
128771,0
147287,0
78355,0
67140,0
254045,0
295066,0
118232,0
123643,0
117836,0
129550,0
182794,0
26177,0
198050,0
212687,0
39189,0
90324,0
153024,0
253853,0
94563,0
58444,0
161779,0
153245,0
218357,0
169293,0
206554,0
28387,0
115159,0
207827,0
88152,0
232043,0
119518,0
181385,0
53121,0
18375,0
107766,1
230497,0
141004,0
76184,0
111333,0
163747,0
124403,0
15870,0
56700,0
130414,0
60023,0
157793,0
25219,0
78638,0
280564,0
252457,0
97601,0
241242,0
110619,0
46263,0
10707,0
285377,0
185589,0
157294,0
61621,0
2989,0
3788,0
6956,0
224624,0
19272,0
38133,0
31424,0
148117,0
294743,0
49956,0
46746,0
97751,0
54200,0
69439,0
9946,0
131864,0
143436,0
229121,0
268679,0
17657,0
152160,0
209331,0
198548,0
224274,0
287544,0
158735,1
281337,0
185001,0
184731,0
94025,0
49003,0
49383,0
277453,0
15466,0
299145,0
197530,0
204633,0
186272,0
279547,0
246542,0
38197,0
52677,0
245752,0
144443,0
30719,0
268920,0
159325,0
118162,0
170778,0
181042,0
96220,0
31221,0
7266,0
192230,0
210535,0
249662,0
22321,0
172950,0
102328,0
282478,0
298999,0
53485,0
34516,0
27546,0
247985,0
260296,0
209106,0
105542,0
270190,0
260960,0
140475,0
142239,0
232237,0
184374,0
66276,0
127462,1
156881,0
43107,0
12025,0
234837,0
173150,0
137201,0
25554,0
195942,0
13254,0
10464,0
24111,0
67768,0
108469,1
68899,0
258140,0
64075,0
200434,0
190335,1
165711,0
288913,0
218197,0
39032,0
193712,0
94559,1
185203,0
179559,0
149322,0
67209,0
159180,0
182728,0
140638,0
219883,0
184568,0
12602,0
283238,0
164285,0
180402,0
232850,0
113667,0
241831,0
78805,0
113850,0
122245,0
253762,0
120215,0
189804,0
141702,0
120621,0
226379,0
50146,1
94387,0
155330,0
171620,0
248916,0
179337,1
136345,0
191474,0
146557,0
52437,0
13497,0
141528,0
102940,0
74112,0
240139,0
237840,0
32515,0
126188,0
6002,0
44902,0
258757,0
252280,0
16264,0
165243,0
68826,0
126312,0
119417,0
274812,0
147927,0
122944,0
72443,0
24186,0
108234,0
157904,0
225487,0
124307,0
156620,0
218557,0
158340,0
221921,0
151780,0
127166,0
26923,0
125977,0
167789,0
225214,0
137076,0
255584,0
25226,0
250206,0
61986,0
280145,0
193048,0
75894,0
976,0
111818,0
101689,0
116051,0
33294,0
204074,0
80495,0
276806,0
55049,0
108624,0
277861,0
117402,0
105764,0
298696,0
277035,0
289898,0
4508,0
294633,0
285833,0
132009,0
6462,0
199983,0
107273,0
262839,0
260752,0
264379,0
63874,0
4095,0
179532,0
231570,0
232751,0
62353,0
284761,0
152727,0
107981,0
119011,0
201287,0
283425,0
12357,0
135901,0
107959,0
265268,0
86515,0
184835,0
154719,0
80537,0
160647,0
50647,0
111980,0
12715,0
185307,1
291623,0
283557,0
169307,0
242750,0
200052,0
240460,0
223687,0
11399,0
24511,0
272588,0
242724,0
128221,0
91896,0
161143,0
72766,0
161735,0
86410,0
137058,0
106936,0
158733,0
67390,0
39323,0
82511,0
194345,0
211730,0
47558,0
68778,0
197842,0
239285,0
203308,0
173665,0
135693,0
86162,0
111404,0
162355,0
247148,0
255012,0
22573,0
269338,0
99660,0
86330,0
284290,0
162919,1
65745,0
115715,0
179389,0
32313,0
172019,0
111605,0
154764,0
206714,0
110449,0
206680,0
186191,0
228061,0
29628,0
275849,0
178769,0
136084,0
47881,0
48212,0
166041,0
201921,0
8097,0
47362,0
96986,0
157741,0
169514,0
62151,0
8577,0
84451,0
260375,0
43871,0
28838,0
164391,0
185153,0
278685,0
152696,0
103410,1
101451,0
160607,0
225565,0
96936,0
116679,0
202694,0
222788,0
165057,0
174379,0
211001,0
186739,0
109377,0
108504,0
148460,1
144209,0
161776,0
89848,0
169539,0
258435,0
53066,0
184061,0
116042,0
233101,0
212659,0
23535,0
10653,0
56389,0
77979,0
152473,0
114949,0
171515,0
10993,0
85887,0
146023,0
241310,0
111731,0
43651,0
11743,0
50928,0
292742,0
77538,0
270688,0
125934,0
160914,0
116962,1
63300,0
111374,0
284978,0
242003,1
125805,0
257551,0
62227,0
77301,0
216048,0
44556,0
281203,0
212403,0
200477,0
219278,0
229237,0
82521,0
111994,0
151628,0
10861,0
47548,0
13179,0
91464,0
112355,0
6619,0
279735,0
102736,0
235253,0
165573,0
2752,0
283109,0
283975,0
39966,0
2376,0
86646,0
7980,0
41828,0
22173,0
40960,0
33814,0
288373,0
115892,0
198540,0
268442,0
224998,0
228240,0
249325,0
291063,0
195501,0
290066,0
274871,0
222505,0
17783,0
221963,0
86734,0
121008,0
177849,0
236941,0
288827,0
209271,0
26597,0
103740,1
64608,0
35097,0
259960,0
109868,0
251960,1
42507,0
212228,0
259055,0
201307,0
90253,0
39734,0
262398,0
37737,0
220885,0
175495,0
73037,0
225515,0
214937,0
236414,0
138441,0
109006,0
64015,0
248286,0
13014,0
70878,0
62273,0
204563,1
63479,0
214521,1
236395,0
217531,0
160797,0
198045,0
117821,0
124471,0
90844,0
157719,0
264782,0
178304,0
215298,0
107291,0
64430,0
136995,0
279686,0
291416,0
9393,0
164745,0
32625,0
161883,0
227098,0
138237,0
117896,1
184399,0
196478,0
250060,0
61303,0
208826,0
56453,0
166939,0
102074,0
298516,0
95231,0
62293,0
45090,0
34318,0
198606,0
153618,0
113404,0
118174,0
288692,0
263629,0
163852,0
132793,0
220437,0
261884,0
151116,0
60359,0
1383,0
111536,0
223827,1
85479,0
124352,0
189752,0
156555,0
284072,0
32043,1
273730,0
298936,0
83954,0
64871,0
64070,0
10739,0
8940,0
152166,0
252174,0
56888,0
95634,0
135586,0
225379,0
235319,0
167679,0
35777,0
170770,0
86805,0
109781,0
177705,0
242354,0
17131,0
195246,0
78720,0
40335,0
160348,0
261169,1
66645,0
20614,0
191324,0
181897,0
209102,0
211000,1
86799,0
80576,0
287412,0
150976,0
129077,0
55961,0
36550,0
166812,0
37211,1
82239,0
175287,0
297296,0
277783,0
108248,0
71303,0
74784,0
264947,0
4514,0
237800,1
76125,0
174223,1
55723,0
227397,0
250290,0
14738,0
70131,0
230308,0
90725,0
74586,0
79406,0
227181,0
125793,0
97291,0
38813,0
289542,1
105272,0
280823,0
95565,0
76553,0
31411,0
1112,0
253858,0
210259,0
43378,0
12730,0
163101,0
28867,0
9505,0
115771,1
218524,0
222845,0
129863,0
179466,0
202117,0
94603,0
294952,0
74704,0
105829,0
52127,0
80625,0
188031,0
81606,0
255421,0
14931,0
166407,0
164877,0
243208,1
181540,0
220605,0
243411,0
88023,0
73228,0
88581,0
45715,0
163198,0
54121,0
210805,0
153615,0
269260,0
720,0
14481,0
236619,0
19902,0
145162,0
837,0
21870,1
40666,0
242495,1
116076,0
232960,0
33307,0
124668,0
168697,1
163561,0
174137,0
85273,0
107650,0
27117,0
84056,0
86068,0
279884,0
295952,0
35280,0
283647,0
81482,0
18059,0
234186,0
115819,0
189620,0
242142,0
101157,0
1877,0
165697,0
88965,0
228928,0
170811,0
93965,0
194285,0
64817,0
194061,0
1054,0
70984,0
294328,0
161074,1
22657,0
143084,0
152207,0
8367,0
292249,0
292973,0
90017,0
158359,0
121368,0
169966,0
132115,0
56583,0
154301,0
64205,0
116389,0
67681,0
64119,0
254862,0
74195,0
258379,0
235533,0
198928,0
200702,0
191401,0
73583,0
281873,0
121606,0
52282,0
142947,0
287463,0
78305,0
222385,0
132113,0
9415,0
110482,0
17816,0
245312,0
246929,0
232686,0
249915,0
195201,0
2460,0
193566,0
94656,0
85412,0
287707,0
261407,0
59944,0
50805,0
14181,0
225145,0
26790,0
32019,0
119187,0
57274,0
167173,0
60750,0
164996,0
152226,0
121240,0
118503,0
24539,0
3799,0
229250,0
145485,0
256989,0
31378,0
180501,0
13499,0
240806,0
103684,0
218943,0
211094,0
152601,0
30808,0
112553,0
58455,0
62203,0
296491,1
159719,0
229127,0
176486,0
116943,0
5274,0
84905,0
55585,0
203244,0
187808,0
41588,0
242849,0
88082,0
285054,0
173451,0
31519,0
259142,0
208013,0
